datetime,cpu,mem
Fri Aug  2 09:15:52 GMT 2019,24,163205
Fri Aug  2 09:15:53 GMT 2019,24,163205
Fri Aug  2 09:15:53 GMT 2019,24,163181
Fri Aug  2 09:15:53 GMT 2019,24,163197
Fri Aug  2 09:15:54 GMT 2019,24,163201
Fri Aug  2 09:15:54 GMT 2019,24,163205
Fri Aug  2 09:15:54 GMT 2019,24,163205
Fri Aug  2 09:15:54 GMT 2019,24,163205
Fri Aug  2 09:15:55 GMT 2019,24,163205
Fri Aug  2 09:15:55 GMT 2019,24,163205
Fri Aug  2 09:15:55 GMT 2019,24,163205
Fri Aug  2 09:15:56 GMT 2019,24,163205
Fri Aug  2 09:15:56 GMT 2019,24,163205
Fri Aug  2 09:15:56 GMT 2019,24,163205
Fri Aug  2 09:15:57 GMT 2019,24,163205
Fri Aug  2 09:15:57 GMT 2019,24,163197
Fri Aug  2 09:15:57 GMT 2019,24,163166
Fri Aug  2 09:15:57 GMT 2019,24,129325
